"cidr","hostmin","hostmax","vendor"
"34.163.0.0/16","34.163.0.0","34.163.255.255","GCP"
"34.164.0.0/16","34.164.0.0","34.164.255.255","GCP"
"34.165.0.0/16","34.165.0.0","34.165.255.255","GCP"
"34.166.0.0/16","34.166.0.0","34.166.255.255","GCP"
"34.168.0.0/15","34.168.0.0","34.169.255.255","GCP"
"34.170.0.0/15","34.170.0.0","34.171.255.255","GCP"
"34.172.0.0/15","34.172.0.0","34.173.255.255","GCP"
"34.174.0.0/16","34.174.0.0","34.174.255.255","GCP"
"34.175.0.0/16","34.175.0.0","34.175.255.255","GCP"
"34.176.0.0/16","34.176.0.0","34.176.255.255","GCP"
"34.177.32.0/22","34.177.32.0","34.177.35.255","GCP"
"34.177.36.0/23","34.177.36.0","34.177.37.255","GCP"
"34.177.40.0/21","34.177.40.0","34.177.47.255","GCP"
"34.177.48.0/23","34.177.48.0","34.177.49.255","GCP"
"34.177.50.0/23","34.177.50.0","34.177.51.255","GCP"
"34.177.52.0/22","34.177.52.0","34.177.55.255","GCP"
"34.177.64.0/24","34.177.64.0","34.177.64.255","GCP"
"34.177.65.0/25","34.177.65.0","34.177.65.127","GCP"
"34.177.65.128/25","34.177.65.128","34.177.65.255","GCP"
"34.177.66.0/25","34.177.66.0","34.177.66.127","GCP"
"34.177.66.128/25","34.177.66.128","34.177.66.255","GCP"
"34.177.68.0/24","34.177.68.0","34.177.68.255","GCP"
"34.177.69.0/24","34.177.69.0","34.177.69.255","GCP"
"34.177.70.0/24","34.177.70.0","34.177.70.255","GCP"
"34.177.71.0/24","34.177.71.0","34.177.71.255","GCP"
"34.177.72.0/23","34.177.72.0","34.177.73.255","GCP"
"34.177.74.0/23","34.177.74.0","34.177.75.255","GCP"
"34.177.78.0/25","34.177.78.0","34.177.78.127","GCP"
"34.177.79.0/24","34.177.79.0","34.177.79.255","GCP"
"34.179.0.0/16","34.179.0.0","34.179.255.255","GCP"
"34.181.0.0/17","34.181.0.0","34.181.127.255","GCP"
"34.181.128.0/17","34.181.128.0","34.181.255.255","GCP"
"34.182.0.0/17","34.182.0.0","34.182.127.255","GCP"
"34.182.128.0/17","34.182.128.0","34.182.255.255","GCP"
"34.183.0.0/24","34.183.0.0","34.183.0.255","GCP"
"34.183.1.0/24","34.183.1.0","34.183.1.255","GCP"
"34.183.2.0/24","34.183.2.0","34.183.2.255","GCP"
"34.183.3.0/25","34.183.3.0","34.183.3.127","GCP"
"34.183.4.0/23","34.183.4.0","34.183.5.255","GCP"
"34.183.8.0/23","34.183.8.0","34.183.9.255","GCP"
"34.183.12.0/22","34.183.12.0","34.183.15.255","GCP"
"34.183.16.0/22","34.183.16.0","34.183.19.255","GCP"
"34.184.0.0/24","34.184.0.0","34.184.0.255","GCP"
"34.184.1.0/24","34.184.1.0","34.184.1.255","GCP"
"34.184.2.0/24","34.184.2.0","34.184.2.255","GCP"
"34.184.3.0/25","34.184.3.0","34.184.3.127","GCP"
"34.184.4.0/23","34.184.4.0","34.184.5.255","GCP"
"34.184.8.0/23","34.184.8.0","34.184.9.255","GCP"
"34.184.12.0/22","34.184.12.0","34.184.15.255","GCP"
"34.184.16.0/22","34.184.16.0","34.184.19.255","GCP"
"35.184.0.0/16","35.184.0.0","35.184.255.255","GCP"
"35.185.0.0/17","35.185.0.0","35.185.127.255","GCP"
"35.185.128.0/19","35.185.128.0","35.185.159.255","GCP"
"35.185.160.0/20","35.185.160.0","35.185.175.255","GCP"
"35.185.176.0/20","35.185.176.0","35.185.191.255","GCP"
"35.185.192.0/18","35.185.192.0","35.185.255.255","GCP"
"35.186.0.0/17","35.186.0.0","35.186.127.255","GCP"
"35.186.128.0/20","35.186.128.0","35.186.143.255","GCP"
"35.186.144.0/20","35.186.144.0","35.186.159.255","GCP"
"35.186.160.0/19","35.186.160.0","35.186.191.255","GCP"
"35.186.192.0/18","35.186.192.0","35.186.255.255","GCP"
"35.187.0.0/17","35.187.0.0","35.187.127.255","GCP"
"35.187.144.0/20","35.187.144.0","35.187.159.255","GCP"
"35.187.160.0/19","35.187.160.0","35.187.191.255","GCP"
"35.187.192.0/19","35.187.192.0","35.187.223.255","GCP"
"35.187.224.0/19","35.187.224.0","35.187.255.255","GCP"
"35.188.0.0/17","35.188.0.0","35.188.127.255","GCP"
"35.188.128.0/18","35.188.128.0","35.188.191.255","GCP"
"35.188.192.0/19","35.188.192.0","35.188.223.255","GCP"
"35.188.224.0/19","35.188.224.0","35.188.255.255","GCP"
"35.189.0.0/18","35.189.0.0","35.189.63.255","GCP"
"35.189.64.0/18","35.189.64.0","35.189.127.255","GCP"
"35.189.128.0/19","35.189.128.0","35.189.159.255","GCP"
"35.189.160.0/19","35.189.160.0","35.189.191.255","GCP"
"35.189.192.0/18","35.189.192.0","35.189.255.255","GCP"
"35.190.0.0/18","35.190.0.0","35.190.63.255","GCP"
"35.190.64.0/19","35.190.64.0","35.190.95.255","GCP"
"35.190.112.0/20","35.190.112.0","35.190.127.255","GCP"
"35.190.128.0/18","35.190.128.0","35.190.191.255","GCP"
"35.190.192.0/19","35.190.192.0","35.190.223.255","GCP"
"35.190.224.0/20","35.190.224.0","35.190.239.255","GCP"
"35.192.0.0/15","35.192.0.0","35.193.255.255","GCP"
"35.194.0.0/18","35.194.0.0","35.194.63.255","GCP"
"35.194.64.0/19","35.194.64.0","35.194.95.255","GCP"
"35.194.96.0/19","35.194.96.0","35.194.127.255","GCP"
"35.194.128.0/17","35.194.128.0","35.194.255.255","GCP"
"35.195.0.0/16","35.195.0.0","35.195.255.255","GCP"
"35.196.0.0/16","35.196.0.0","35.196.255.255","GCP"
"35.197.0.0/17","35.197.0.0","35.197.127.255","GCP"
"35.197.128.0/19","35.197.128.0","35.197.159.255","GCP"
"35.197.160.0/19","35.197.160.0","35.197.191.255","GCP"
"35.197.192.0/18","35.197.192.0","35.197.255.255","GCP"
"35.198.0.0/18","35.198.0.0","35.198.63.255","GCP"
"35.198.64.0/18","35.198.64.0","35.198.127.255","GCP"
"35.198.128.0/18","35.198.128.0","35.198.191.255","GCP"
"35.198.192.0/18","35.198.192.0","35.198.255.255","GCP"
"35.199.0.0/18","35.199.0.0","35.199.63.255","GCP"
"35.199.64.0/18","35.199.64.0","35.199.127.255","GCP"
"35.199.144.0/20","35.199.144.0","35.199.159.255","GCP"
"35.199.160.0/19","35.199.160.0","35.199.191.255","GCP"
"35.200.0.0/17","35.200.0.0","35.200.127.255","GCP"
"35.200.128.0/17","35.200.128.0","35.200.255.255","GCP"
"35.201.0.0/19","35.201.0.0","35.201.31.255","GCP"
"35.201.41.0/24","35.201.41.0","35.201.41.255","GCP"
"35.201.64.0/18","35.201.64.0","35.201.127.255","GCP"
"35.201.128.0/17","35.201.128.0","35.201.255.255","GCP"
"35.202.0.0/16","35.202.0.0","35.202.255.255","GCP"
"35.203.0.0/17","35.203.0.0","35.203.127.255","GCP"
"35.203.128.0/18","35.203.128.0","35.203.191.255","GCP"
"35.203.210.0/23","35.203.210.0","35.203.211.255","GCP"
"35.203.212.0/22","35.203.212.0","35.203.215.255","GCP"
"35.203.216.0/22","35.203.216.0","35.203.219.255","GCP"
"35.203.232.0/21","35.203.232.0","35.203.239.255","GCP"
"35.204.0.0/16","35.204.0.0","35.204.255.255","GCP"
"35.205.0.0/16","35.205.0.0","35.205.255.255","GCP"
"35.206.10.0/23","35.206.10.0","35.206.11.255","GCP"
"35.206.32.0/19","35.206.32.0","35.206.63.255","GCP"
"35.206.64.0/18","35.206.64.0","35.206.127.255","GCP"
"35.206.128.0/18","35.206.128.0","35.206.191.255","GCP"
"35.206.192.0/18","35.206.192.0","35.206.255.255","GCP"
"35.207.0.0/18","35.207.0.0","35.207.63.255","GCP"
"35.207.64.0/18","35.207.64.0","35.207.127.255","GCP"
"35.207.128.0/18","35.207.128.0","35.207.191.255","GCP"
"35.207.192.0/18","35.207.192.0","35.207.255.255","GCP"
"35.208.0.0/15","35.208.0.0","35.209.255.255","GCP"
"35.210.0.0/16","35.210.0.0","35.210.255.255","GCP"
"35.211.0.0/16","35.211.0.0","35.211.255.255","GCP"
"35.212.0.0/17","35.212.0.0","35.212.127.255","GCP"
"35.212.128.0/17","35.212.128.0","35.212.255.255","GCP"
"35.213.0.0/17","35.213.0.0","35.213.127.255","GCP"
"35.213.128.0/18","35.213.128.0","35.213.191.255","GCP"
"35.213.192.0/18","35.213.192.0","35.213.255.255","GCP"
"35.214.0.0/17","35.214.0.0","35.214.127.255","GCP"
"35.214.128.0/17","35.214.128.0","35.214.255.255","GCP"
"35.215.0.0/18","35.215.0.0","35.215.63.255","GCP"
"35.215.64.0/18","35.215.64.0","35.215.127.255","GCP"
"35.215.128.0/18","35.215.128.0","35.215.191.255","GCP"
"35.215.192.0/18","35.215.192.0","35.215.255.255","GCP"
"35.216.0.0/17","35.216.0.0","35.216.127.255","GCP"
"35.216.128.0/17","35.216.128.0","35.216.255.255","GCP"
"35.217.0.0/18","35.217.0.0","35.217.63.255","GCP"
"35.217.64.0/18","35.217.64.0","35.217.127.255","GCP"
"35.217.128.0/17","35.217.128.0","35.217.255.255","GCP"
"35.219.0.0/17","35.219.0.0","35.219.127.255","GCP"
"35.219.128.0/18","35.219.128.0","35.219.191.255","GCP"
"35.219.224.0/19","35.219.224.0","35.219.255.255","GCP"
"35.220.0.0/20","35.220.0.0","35.220.15.255","GCP"
"35.220.16.0/23","35.220.16.0","35.220.17.255","GCP"
"35.220.18.0/23","35.220.18.0","35.220.19.255","GCP"
"35.220.20.0/22","35.220.20.0","35.220.23.255","GCP"
"35.220.24.0/23","35.220.24.0","35.220.25.255","GCP"
"35.220.26.0/24","35.220.26.0","35.220.26.255","GCP"
"35.220.27.0/24","35.220.27.0","35.220.27.255","GCP"
"35.220.31.0/24","35.220.31.0","35.220.31.255","GCP"
"35.220.32.0/21","35.220.32.0","35.220.39.255","GCP"
"35.220.40.0/24","35.220.40.0","35.220.40.255","GCP"
"35.220.41.0/24","35.220.41.0","35.220.41.255","GCP"
"35.220.42.0/24","35.220.42.0","35.220.42.255","GCP"
"35.220.43.0/24","35.220.43.0","35.220.43.255","GCP"
"35.220.44.0/24","35.220.44.0","35.220.44.255","GCP"
"35.220.45.0/24","35.220.45.0","35.220.45.255","GCP"
"35.220.46.0/24","35.220.46.0","35.220.46.255","GCP"
"35.220.47.0/24","35.220.47.0","35.220.47.255","GCP"
"35.220.48.0/21","35.220.48.0","35.220.55.255","GCP"
"35.220.56.0/22","35.220.56.0","35.220.59.255","GCP"
"35.220.60.0/22","35.220.60.0","35.220.63.255","GCP"
"35.220.64.0/19","35.220.64.0","35.220.95.255","GCP"
"35.220.96.0/19","35.220.96.0","35.220.127.255","GCP"
"35.220.128.0/17","35.220.128.0","35.220.255.255","GCP"
"35.221.0.0/18","35.221.0.0","35.221.63.255","GCP"
"35.221.64.0/18","35.221.64.0","35.221.127.255","GCP"
"35.221.128.0/17","35.221.128.0","35.221.255.255","GCP"
"35.222.0.0/15","35.222.0.0","35.223.255.255","GCP"
"35.224.0.0/15","35.224.0.0","35.225.255.255","GCP"
"35.226.0.0/16","35.226.0.0","35.226.255.255","GCP"
"35.227.0.0/17","35.227.0.0","35.227.127.255","GCP"
"35.227.128.0/18","35.227.128.0","35.227.191.255","GCP"
"35.227.192.0/18","35.227.192.0","35.227.255.255","GCP"
"35.228.0.0/16","35.228.0.0","35.228.255.255","GCP"
"35.229.16.0/20","35.229.16.0","35.229.31.255","GCP"
"35.229.32.0/19","35.229.32.0","35.229.63.255","GCP"
"35.229.64.0/18","35.229.64.0","35.229.127.255","GCP"
"35.229.128.0/17","35.229.128.0","35.229.255.255","GCP"
"35.230.0.0/17","35.230.0.0","35.230.127.255","GCP"
"35.230.128.0/19","35.230.128.0","35.230.159.255","GCP"
"35.230.160.0/19","35.230.160.0","35.230.191.255","GCP"
"35.230.240.0/20","35.230.240.0","35.230.255.255","GCP"
"35.231.0.0/16","35.231.0.0","35.231.255.255","GCP"
"35.232.0.0/16","35.232.0.0","35.232.255.255","GCP"
"35.233.0.0/17","35.233.0.0","35.233.127.255","GCP"
"35.233.128.0/17","35.233.128.0","35.233.255.255","GCP"
"35.234.0.0/18","35.234.0.0","35.234.63.255","GCP"
"35.234.64.0/18","35.234.64.0","35.234.127.255","GCP"
"35.234.128.0/19","35.234.128.0","35.234.159.255","GCP"
"35.234.160.0/20","35.234.160.0","35.234.175.255","GCP"
"35.234.176.0/20","35.234.176.0","35.234.191.255","GCP"
"35.234.192.0/20","35.234.192.0","35.234.207.255","GCP"
"35.234.208.0/20","35.234.208.0","35.234.223.255","GCP"
"35.234.224.0/20","35.234.224.0","35.234.239.255","GCP"
"35.234.240.0/20","35.234.240.0","35.234.255.255","GCP"
"35.235.0.0/20","35.235.0.0","35.235.15.255","GCP"
"35.235.16.0/20","35.235.16.0","35.235.31.255","GCP"
"35.235.32.0/20","35.235.32.0","35.235.47.255","GCP"
"35.235.48.0/20","35.235.48.0","35.235.63.255","GCP"
"35.235.64.0/18","35.235.64.0","35.235.127.255","GCP"
"35.235.216.0/21","35.235.216.0","35.235.223.255","GCP"
"35.236.0.0/17","35.236.0.0","35.236.127.255","GCP"
"35.236.128.0/18","35.236.128.0","35.236.191.255","GCP"
"35.236.192.0/18","35.236.192.0","35.236.255.255","GCP"
"35.237.0.0/16","35.237.0.0","35.237.255.255","GCP"
"35.238.0.0/15","35.238.0.0","35.239.255.255","GCP"
"35.240.0.0/17","35.240.0.0","35.240.127.255","GCP"
"35.240.128.0/17","35.240.128.0","35.240.255.255","GCP"
"35.241.0.0/18","35.241.0.0","35.241.63.255","GCP"
"35.241.64.0/18","35.241.64.0","35.241.127.255","GCP"
"35.241.128.0/17","35.241.128.0","35.241.255.255","GCP"
"35.242.0.0/20","35.242.0.0","35.242.15.255","GCP"
"35.242.16.0/23","35.242.16.0","35.242.17.255","GCP"
"35.242.18.0/23","35.242.18.0","35.242.19.255","GCP"
"35.242.20.0/22","35.242.20.0","35.242.23.255","GCP"
"35.242.24.0/23","35.242.24.0","35.242.25.255","GCP"
"35.242.26.0/24","35.242.26.0","35.242.26.255","GCP"
"35.242.27.0/24","35.242.27.0","35.242.27.255","GCP"
"35.242.31.0/24","35.242.31.0","35.242.31.255","GCP"
"35.242.32.0/21","35.242.32.0","35.242.39.255","GCP"
"35.242.40.0/24","35.242.40.0","35.242.40.255","GCP"
"35.242.41.0/24","35.242.41.0","35.242.41.255","GCP"
"35.242.42.0/24","35.242.42.0","35.242.42.255","GCP"
"35.242.43.0/24","35.242.43.0","35.242.43.255","GCP"
"35.242.44.0/24","35.242.44.0","35.242.44.255","GCP"
"35.242.45.0/24","35.242.45.0","35.242.45.255","GCP"
"35.242.46.0/24","35.242.46.0","35.242.46.255","GCP"
"35.242.47.0/24","35.242.47.0","35.242.47.255","GCP"
"35.242.48.0/21","35.242.48.0","35.242.55.255","GCP"
"35.242.56.0/22","35.242.56.0","35.242.59.255","GCP"
"35.242.60.0/22","35.242.60.0","35.242.63.255","GCP"
"35.242.64.0/19","35.242.64.0","35.242.95.255","GCP"
"35.242.96.0/19","35.242.96.0","35.242.127.255","GCP"
"35.242.128.0/18","35.242.128.0","35.242.191.255","GCP"
"35.242.192.0/18","35.242.192.0","35.242.255.255","GCP"
"35.243.0.0/21","35.243.0.0","35.243.7.255","GCP"
"35.243.8.0/21","35.243.8.0","35.243.15.255","GCP"
"35.243.32.0/21","35.243.32.0","35.243.39.255","GCP"
"35.243.40.0/21","35.243.40.0","35.243.47.255","GCP"
"35.243.56.0/21","35.243.56.0","35.243.63.255","GCP"
"35.243.64.0/18","35.243.64.0","35.243.127.255","GCP"
"35.243.128.0/17","35.243.128.0","35.243.255.255","GCP"
"35.244.0.0/18","35.244.0.0","35.244.63.255","GCP"
"35.244.64.0/18","35.244.64.0","35.244.127.255","GCP"
"35.244.128.0/17","35.244.128.0","35.244.255.255","GCP"
"35.245.0.0/16","35.245.0.0","35.245.255.255","GCP"
"35.246.0.0/17","35.246.0.0","35.246.127.255","GCP"
"35.246.128.0/17","35.246.128.0","35.246.255.255","GCP"
"35.247.0.0/17","35.247.0.0","35.247.127.255","GCP"
"35.247.128.0/18","35.247.128.0","35.247.191.255","GCP"
"35.247.192.0/18","35.247.192.0","35.247.255.255","GCP"
"104.154.16.0/20","104.154.16.0","104.154.31.255","GCP"
"104.154.32.0/19","104.154.32.0","104.154.63.255","GCP"
"104.154.64.0/19","104.154.64.0","104.154.95.255","GCP"
"104.154.96.0/20","104.154.96.0","104.154.111.255","GCP"
"104.154.113.0/24","104.154.113.0","104.154.113.255","GCP"
"104.154.114.0/23","104.154.114.0","104.154.115.255","GCP"
"104.154.116.0/22","104.154.116.0","104.154.119.255","GCP"
"104.154.120.0/23","104.154.120.0","104.154.121.255","GCP"
"104.154.128.0/17","104.154.128.0","104.154.255.255","GCP"
"104.155.0.0/17","104.155.0.0","104.155.127.255","GCP"
"104.155.128.0/18","104.155.128.0","104.155.191.255","GCP"
"104.155.192.0/19","104.155.192.0","104.155.223.255","GCP"
"104.155.224.0/20","104.155.224.0","104.155.239.255","GCP"
"104.196.0.0/18","104.196.0.0","104.196.63.255","GCP"
"104.196.65.0/24","104.196.65.0","104.196.65.255","GCP"
"104.196.66.0/23","104.196.66.0","104.196.67.255","GCP"
"104.196.68.0/22","104.196.68.0","104.196.71.255","GCP"
"104.196.96.0/19","104.196.96.0","104.196.127.255","GCP"
"104.196.128.0/18","104.196.128.0","104.196.191.255","GCP"
"104.196.192.0/19","104.196.192.0","104.196.223.255","GCP"
"104.196.224.0/19","104.196.224.0","104.196.255.255","GCP"
"104.197.0.0/16","104.197.0.0","104.197.255.255","GCP"
